SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,avg_monthly_value,high_monthly_charge,short_tenure,estimated_customer_value,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,49,64.01,3136.49,0,1.2802,0,0,3136.4900000000002,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False
0,15,33.0,495.0,0,2.0625,0,0,495.0,False,False,True,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
1,45,98.96,4453.2,0,2.1513043478260867,1,0,4453.2,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,False
0,27,97.3,2627.1,0,3.475,1,0,2627.1,True,True,True,True,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False
1,72,105.42,7590.24,0,1.444109589041096,1,0,7590.24,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False
1,30,52.58,1577.4,0,1.6961290322580644,0,0,1577.3999999999999,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False
0,54,71.49,3860.46,0,1.2998181818181818,0,0,3860.4599999999996,True,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
0,57,84.17,4797.69,1,1.4512068965517242,1,0,4797.6900000000005,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False
1,51,98.79,5038.29,0,1.8998076923076925,1,0,5038.29,True,True,False,True,True,False,False,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False
0,45,26.6,1197.0,0,0.5782608695652174,0,0,1197.0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False
0,46,58.16,2675.36,0,1.2374468085106383,0,0,2675.3599999999997,True,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True
1,46,58.19,2676.74,0,1.2380851063829788,0,0,2676.74,False,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False
1,8,55.5,444.0,0,6.166666666666667,0,1,444.0,True,True,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,True
1,23,32.59,749.57,0,1.3579166666666669,0,0,749.57,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False
1,72,63.43,4566.96,0,0.8689041095890411,0,0,4566.96,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False
0,11,64.36,707.96,0,5.363333333333333,0,1,707.96,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
1,25,35.95,898.75,0,1.3826923076923079,0,0,898.7500000000001,True,True,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False
1,15,43.15,647.25,0,2.696875,0,0,647.25,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,True,False,True,False
0,51,80.02,4081.02,0,1.5388461538461538,1,0,4081.02,True,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,26,32.27,839.02,1,1.1951851851851854,0,0,839.0200000000001,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
1,56,87.79,4916.24,0,1.5401754385964914,1,0,4916.240000000001,True,True,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,True,True,True,False,False
0,2,24.32,48.64,0,8.106666666666667,0,1,48.64,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False
1,65,51.45,3344.25,0,0.7795454545454545,0,0,3344.25,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True
0,25,24.18,604.5,0,0.9299999999999999,0,0,604.5,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False
1,22,97.3,2140.6,0,4.230434782608696,1,0,2140.6,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
1,71,32.44,2303.24,0,0.45055555555555554,0,0,2303.24,True,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True
1,12,119.79,1437.48,0,9.214615384615385,1,0,1437.48,True,True,True,True,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,True,True,False,False,False
1,7,95.42,667.94,0,11.9275,1,1,667.94,True,False,True,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False
1,7,58.34,408.38,0,7.2925,0,1,408.38,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
1,12,65.58,786.96,0,5.044615384615384,0,0,786.96,True,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
0,36,101.07,3638.52,0,2.7316216216216214,1,0,3638.5199999999995,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False
1,5,114.93,574.65,1,19.155,1,1,574.6500000000001,True,False,True,False,False,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,True
0,32,56.18,1797.76,0,1.7024242424242424,0,0,1797.76,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
0,50,32.25,1612.5,0,0.6323529411764706,0,0,1612.5,True,True,True,True,False,True,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False,True,True,False,False
0,54,38.37,2071.98,0,0.6976363636363636,0,0,2071.98,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
0,46,41.95,1929.7,0,0.8925531914893617,0,0,1929.7,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False
1,4,106.09,424.36,1,21.218,1,1,424.36,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False
0,66,33.64,2220.24,0,0.502089552238806,0,0,2220.2400000000002,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True
0,23,107.83,2480.09,0,4.492916666666667,1,0,2480.09,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,True,True,False,False,False
0,33,81.02,2673.66,0,2.382941176470588,1,0,2673.66,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False
1,1,42.24,42.24,0,21.12,0,1,42.24,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,69,36.04,2486.76,0,0.5148571428571428,0,0,2486.7599999999998,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
0,36,69.67,2508.12,0,1.882972972972973,0,0,2508.12,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False
0,33,60.53,1997.49,0,1.7802941176470588,0,0,1997.49,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,True,True,False,True,False
0,37,102.43,3789.91,0,2.6955263157894738,1,0,3789.9100000000003,True,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,True,False
1,53,36.92,1956.76,0,0.6837037037037037,0,0,1956.76,True,True,True,True,True,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False
0,55,28.77,1582.35,0,0.51375,0,0,1582.35,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False
0,16,111.55,1784.8,0,6.561764705882353,1,0,1784.8,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False
1,58,61.03,3539.74,0,1.034406779661017,0,0,3539.7400000000002,True,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False
0,28,53.32,1492.96,0,1.8386206896551724,0,0,1492.96,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
1,38,63.44,2410.72,0,1.6266666666666667,0,0,2410.72,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,True,False,True,False
1,17,114.14,1940.38,0,6.341111111111111,1,0,1940.38,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
1,52,68.97,3586.44,0,1.3013207547169812,0,0,3586.44,True,True,False,True,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False
1,41,71.69,2939.29,0,1.706904761904762,0,0,2939.29,True,True,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False
0,17,31.08,528.36,0,1.7266666666666666,0,0,528.36,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0,25,116.94,2923.5,1,4.497692307692308,1,0,2923.5,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,16,85.22,1363.52,0,5.012941176470588,1,0,1363.52,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,True,False,False
1,41,23.69,971.29,0,0.5640476190476191,0,0,971.2900000000001,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
1,46,21.74,1000.04,0,0.4625531914893617,0,0,1000.04,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,69,37.59,2593.71,0,0.537,0,0,2593.71,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
1,41,109.17,4475.97,1,2.599285714285714,1,0,4475.97,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False
1,67,89.73,6011.91,0,1.3195588235294118,1,0,6011.91,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,True,False,False
1,7,94.08,658.56,1,11.76,1,1,658.56,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,True,False,True,False
1,49,36.46,1786.54,0,0.7292000000000001,0,0,1786.54,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1,20,102.9,2058.0,0,4.9,1,0,2058.0,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False
1,70,88.64,6204.8,0,1.248450704225352,1,0,6204.8,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
0,27,24.3,656.1,0,0.8678571428571429,0,0,656.1,True,True,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False
1,29,54.99,1594.71,0,1.833,0,0,1594.71,True,False,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1,41,44.23,1813.43,0,1.053095238095238,0,0,1813.4299999999998,True,True,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False
1,30,51.51,1545.3,0,1.6616129032258065,0,0,1545.3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True
1,6,82.88,497.28,1,11.84,1,1,497.28,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False
0,33,83.18,2744.94,0,2.4464705882352944,1,0,2744.94,True,True,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
0,5,78.12,390.6,1,13.020000000000001,0,1,390.6,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False
0,4,93.36,373.44,1,18.672,1,1,373.44,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
0,21,57.76,1212.96,1,2.6254545454545455,0,0,1212.96,False,True,True,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False
0,12,96.1,1153.2,0,7.392307692307692,1,0,1153.1999999999998,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True
0,47,60.37,2837.39,0,1.2577083333333332,0,0,2837.39,True,False,False,True,True,False,False,True,False,True,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,False
1,43,81.07,3486.01,1,1.8424999999999998,1,0,3486.0099999999998,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1,70,75.77,5303.9,0,1.0671830985915491,0,0,5303.9,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
0,30,45.22,1356.6,0,1.4587096774193549,0,0,1356.6,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False
1,37,23.52,870.24,0,0.6189473684210526,0,0,870.24,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,46,85.68,3941.28,1,1.8229787234042554,1,0,3941.28,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1,51,37.01,1887.51,0,0.7117307692307692,0,0,1887.51,False,False,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,5,97.0,485.0,1,16.166666666666668,1,1,485.0,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False
0,37,92.22,3412.14,0,2.426842105263158,1,0,3412.14,False,False,False,False,False,True,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,True,True,False,False,False
1,10,110.05,1100.5,1,10.004545454545454,1,1,1100.5,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False
1,31,45.24,1402.44,0,1.41375,0,0,1402.44,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
1,48,36.07,1731.36,0,0.7361224489795919,0,0,1731.3600000000001,False,False,False,True,True,False,False,True,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,True,False
0,16,54.67,874.72,0,3.2158823529411764,0,0,874.72,True,True,True,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
0,47,106.89,5023.83,0,2.226875,1,0,5023.83,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1,13,84.31,1096.03,0,6.022142857142858,1,0,1096.03,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False
0,23,22.7,522.1,0,0.9458333333333333,0,0,522.1,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
0,48,95.03,4561.44,1,1.9393877551020409,1,0,4561.4400000000005,True,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
1,42,23.36,981.12,0,0.5432558139534883,0,0,981.12,True,True,True,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,12,64.35,772.2,0,4.949999999999999,0,0,772.1999999999999,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,38,91.48,3476.24,1,2.345641025641026,1,0,3476.2400000000002,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,36,36.74,1322.64,0,0.992972972972973,0,0,1322.64,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True
1,36,44.69,1608.84,0,1.2078378378378378,0,0,1608.84,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True
1,52,70.82,3682.64,0,1.3362264150943395,0,0,3682.6399999999994,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False
0,65,61.52,3998.8,0,0.9321212121212121,0,0,3998.8,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True
1,21,25.02,525.42,0,1.1372727272727272,0,0,525.42,False,True,True,True,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True
0,65,103.01,6695.65,1,1.5607575757575758,1,0,6695.650000000001,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False
0,10,70.4,704.0,0,6.4,0,1,704.0,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,False
1,9,38.44,345.96,0,3.844,0,1,345.96,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False
0,71,77.93,5533.03,0,1.082361111111111,0,0,5533.030000000001,False,True,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True
0,30,106.02,3180.6,0,3.42,1,0,3180.6,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True,False,False
1,27,106.64,2879.28,1,3.8085714285714287,1,0,2879.28,True,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True
1,12,28.82,345.84,0,2.2169230769230768,0,0,345.84000000000003,True,True,True,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False
1,54,114.78,6198.12,1,2.086909090909091,1,0,6198.12,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
0,40,106.82,4272.8,1,2.6053658536585362,1,0,4272.799999999999,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False
0,37,52.3,1935.1,0,1.3763157894736842,0,0,1935.1,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
1,19,88.82,1687.58,0,4.441,1,0,1687.58,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True
0,54,59.07,3189.78,0,1.074,0,0,3189.78,True,False,True,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False
0,51,109.82,5600.82,1,2.111923076923077,1,0,5600.82,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True
0,46,97.27,4474.42,0,2.0695744680851065,1,0,4474.42,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
1,21,55.98,1175.58,0,2.5445454545454544,0,0,1175.58,True,True,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,False
0,9,54.35,489.15,0,5.4350000000000005,0,1,489.15000000000003,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False,True,False
0,19,100.81,1915.39,0,5.0405,1,0,1915.39,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False
0,26,88.21,2293.46,0,3.2670370370370367,1,0,2293.46,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True
0,19,32.67,620.73,1,1.6335000000000002,0,0,620.73,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,45,20.36,916.2,0,0.4426086956521739,0,0,916.1999999999999,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
1,37,22.86,845.82,0,0.601578947368421,0,0,845.8199999999999,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False
0,63,23.58,1485.54,0,0.3684375,0,0,1485.54,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,True,False,False
0,52,39.76,2067.52,0,0.750188679245283,0,0,2067.52,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,True,False,False
1,36,95.93,3453.48,0,2.5927027027027028,1,0,3453.4800000000005,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False
0,21,30.28,635.88,0,1.3763636363636365,0,0,635.88,False,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False
0,23,92.5,2127.5,1,3.8541666666666665,1,0,2127.5,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
0,25,73.84,1846.0,0,2.8400000000000003,0,0,1846.0,False,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
1,52,107.64,5597.28,1,2.030943396226415,1,0,5597.28,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True
0,63,50.26,3166.38,0,0.7853125,0,0,3166.3799999999997,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False
0,11,109.51,1204.61,1,9.125833333333334,1,1,1204.6100000000001,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False
1,13,55.56,722.28,0,3.968571428571429,0,0,722.28,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
0,48,75.72,3634.56,0,1.5453061224489795,0,0,3634.56,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,5,90.73,453.65,1,15.121666666666668,1,1,453.65000000000003,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,11,70.11,771.21,0,5.8425,0,1,771.21,False,True,True,True,False,True,True,False,False,False,True,False,False,True,True,False,False,True,True,False,True,False,True,True,False,False
1,64,93.64,5992.96,1,1.4406153846153846,1,0,5992.96,True,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False
1,60,117.22,7033.2,1,1.921639344262295,1,0,7033.2,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0,5,68.75,343.75,1,11.458333333333334,0,1,343.75,True,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False
0,46,24.43,1123.78,0,0.5197872340425532,0,0,1123.78,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True
1,45,113.25,5096.25,0,2.4619565217391304,1,0,5096.25,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,True
0,25,102.97,2574.25,0,3.960384615384615,1,0,2574.25,False,True,True,True,False,True,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,True,False,False,True,False
1,34,81.74,2779.16,0,2.3354285714285714,1,0,2779.16,False,True,False,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False,True,True,False,False
0,57,21.7,1236.9,0,0.37413793103448273,0,0,1236.8999999999999,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,True,False
0,44,103.83,4568.52,0,2.3073333333333332,1,0,4568.5199999999995,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False
1,10,29.02,290.2,1,2.638181818181818,0,1,290.2,True,False,True,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
1,58,36.2,2099.6,0,0.6135593220338984,0,0,2099.6000000000004,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,False
0,53,90.86,4815.58,0,1.6825925925925926,1,0,4815.58,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,True,False,False
0,25,40.26,1006.5,0,1.5484615384615383,0,0,1006.5,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,False
1,20,32.34,646.8,0,1.5400000000000003,0,0,646.8000000000001,True,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
1,29,21.73,630.17,0,0.7243333333333334,0,0,630.17,True,True,False,True,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False
0,65,61.98,4028.7,0,0.9390909090909091,0,0,4028.7,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,True,False,False
0,72,113.93,8202.96,0,1.5606849315068494,1,0,8202.960000000001,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False
0,63,45.44,2862.72,0,0.71,0,0,2862.72,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0,48,70.21,3370.08,1,1.4328571428571428,0,0,3370.08,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
0,52,89.28,4642.56,0,1.6845283018867925,1,0,4642.56,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True
0,15,22.58,338.7,0,1.41125,0,0,338.7,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False
1,22,45.88,1009.36,0,1.9947826086956524,0,0,1009.36,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True
0,21,20.11,422.31,0,0.9140909090909091,0,0,422.31,False,True,True,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False
0,20,37.11,742.2,0,1.7671428571428571,0,0,742.2,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False
0,42,100.47,4219.74,0,2.336511627906977,1,0,4219.74,True,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
1,13,55.25,718.25,0,3.9464285714285716,0,0,718.25,True,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
